STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,TECH,Technology domain,UNIT_MEASURE,Unit of measure,SIZE,Family size,SEX,Sex,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,DEU,Germany,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1997,,2163.44999999999,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,DEU,Germany,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1998,,2351.0111111111,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,DEU,Germany,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1999,,2701.76666666665,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,DEU,Germany,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2000,,2968.54285714283,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,DEU,Germany,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2001,,3020.27619047617,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,DEU,Germany,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2002,,2923.0095238095,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,DEU,Germany,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2003,,2868.35238095235,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,DEU,Germany,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2004,,3027.72619047615,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,KOR,Korea,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2005,,1932.93333333332,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,KOR,Korea,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2006,,2068.80952380951,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,KOR,Korea,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2007,,2017.05119047617,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,KOR,Korea,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2008,,2285.17063492061,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,KOR,Korea,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2009,,3232.92619047617,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,KOR,Korea,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2010,,3951.06666666664,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,KOR,Korea,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2011,,4181.28412698409,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,KOR,Korea,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2012,,4505.76111111108,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,KOR,Korea,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2013,,4960.63551587299,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,KOR,Korea,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2014,,5107.29285714284,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,KOR,Korea,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2015,,4834.44285714283,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,KOR,Korea,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2016,,5398.16309523807,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,KOR,Korea,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2017,,5070.97499999998,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,KOR,Korea,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2018,,5205.67619047618,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,KOR,Korea,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2019,,5219.24285714284,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,KOR,Korea,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2020,,6025.59999999999,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,KOR,Korea,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2021,,6622.39999999999,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,KOR,Korea,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1997,,343.083333333332,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,KOR,Korea,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1998,,369.949999999997,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,KOR,Korea,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1999,,458.999999999999,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,KOR,Korea,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2000,,524.499999999999,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,KOR,Korea,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2001,,616.749999999997,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,KOR,Korea,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2002,,699.199999999996,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,KOR,Korea,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2003,,1000.74285714285,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,KOR,Korea,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2004,,1669.02619047617,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,SWE,Sweden,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2021,,424.499999999996,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,SWE,Sweden,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2004,,236.283333333331,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,SWE,Sweden,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2005,,222.199999999996,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,SWE,Sweden,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2006,,263.226190476184,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,SWE,Sweden,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2007,,275.533333333325,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,SWE,Sweden,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2008,,282.266666666658,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,SWE,Sweden,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2009,,320.217857142845,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,SWE,Sweden,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2010,,372.9611111111,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,SWE,Sweden,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2011,,365.427777777765,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,SWE,Sweden,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2012,,391.368253968239,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,SWE,Sweden,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2013,,404.551190476179,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,SWE,Sweden,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2014,,441.999999999987,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,SWE,Sweden,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2015,,421.195238095233,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,SWE,Sweden,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2016,,448.321428571419,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,SWE,Sweden,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2017,,473.174999999989,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,SWE,Sweden,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2018,,454.709523809517,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,SWE,Sweden,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2019,,443.376190476182,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,SWE,Sweden,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2020,,465.749999999992,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,SWE,Sweden,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1997,,213.866666666666,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,SWE,Sweden,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1998,,227.227777777774,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,SWE,Sweden,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1999,,217.199999999994,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,SWE,Sweden,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2000,,207.766666666664,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,SWE,Sweden,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2001,,192.699999999996,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,SWE,Sweden,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2002,,214.333333333326,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,SWE,Sweden,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2003,,227.366666666662,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,CAN,Canada,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2021,,633.033333333319,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,CAN,Canada,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2004,,522.899999999978,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,CAN,Canada,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2005,,561.742857142834,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,CAN,Canada,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2006,,615.376190476155,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,CAN,Canada,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2007,,633.617857142825,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,CAN,Canada,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2008,,595.664682539649,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,CAN,Canada,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2009,,649.786904761873,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,CAN,Canada,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2010,,781.052380952344,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,CAN,Canada,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2011,,815.328571428531,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,CAN,Canada,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2012,,791.930952380911,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,CAN,Canada,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2013,,764.241865079335,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,CAN,Canada,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2014,,747.587301587273,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,CAN,Canada,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2015,,723.388095238072,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,CAN,Canada,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2016,,741.679761904734,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,CAN,Canada,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2017,,806.802777777746,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,CAN,Canada,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2018,,777.286111111093,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,CAN,Canada,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2019,,830.166666666643,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,CAN,Canada,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2020,,785.633333333311,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,CAN,Canada,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1997,,268.116666666662,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,CAN,Canada,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1998,,254.816666666663,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,CAN,Canada,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,1999,,352.333333333328,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,CAN,Canada,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2000,,361.86666666666,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,CAN,Canada,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2001,,390.459523809512,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,CAN,Canada,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2002,,457.77619047618,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,CAN,Canada,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2003,,521.702380952365,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,GRC,Greece,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2021,,17.894444444442,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,GRC,Greece,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2004,,7.916666666663,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,GRC,Greece,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2005,,29.916666666665,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,GRC,Greece,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2006,,38.499999999999,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,GRC,Greece,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2007,,35.166666666666,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,GRC,Greece,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2008,,14.966666666666,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,GRC,Greece,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2009,,29.266666666665,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,GRC,Greece,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2010,,29.477777777775,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,GRC,Greece,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2011,,36.19444444444,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,GRC,Greece,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2012,,22.95,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_DEV@DF_PAT_DEV(1.0),Patents - technology development,I,GRC,Greece,A,Annual,ENV_PAT,Environment-related technologies,PATN,Patents,TWO,Two and greater,_Z,Not applicable,2013,,30.904761904759,,A,Normal value,0,Units,2,Two
